Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
CH3053 ,Thiết kế nhàmáy thựcphẩm,3.0,CC02,40/45,V,CC02, ,, ,45,Thứ 2 ,5 6,A4-410 ,1 ,,,,,,,,
CH3053 ,Thiết kế nhàmáy thựcphẩm,3.0,L01,46/60,V,L01, ,, ,60,Thứ 3 ,2 3,H3-302 ,2 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,A01,2/60,V,A01, ,, ,60,Thứ 3 ,8 9,B2-202 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,A02,46/60,V,A02, ,, ,60,Thứ 3 ,4 5,B4-303 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,CC01,33/45,V,CC01, ,, ,45,Thứ 6 ,11 12,C4-401 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,CC02,42/45,V,CC02, ,, ,45,Thứ 6 ,9 10,B9-201 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,CC03,38/45,V,CC03, ,, ,45,Thứ 2 ,9 10,A4-311 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,CC04,26/45,V,CC04, ,, ,45,Thứ 2 ,2 3,B1-201 ,1 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,L01,60/60,V,L01, ,, ,60,Thứ 2 ,8 9,H2-304 ,2 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,L02,59/60,V,L02, ,, ,60,Thứ 2 ,2 3,H6-112 ,2 ,,,,,,,,
CH3321 ,Thiết kế hệ thống qtcnhh,3.0,L03,59/60,V,L03, ,, ,60,Thứ 3 ,2 3,H1-312 ,2 ,,,,,,,,
CH3325 ,Thực tập ngoài trường,2.0,L01,6/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH3325 ,Thực tập ngoài trường,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3327 ,Hóa keo,3.0,CC01,2/45,V,CC01, ,, ,45,Thứ 6 ,9 10,C5-504 ,1 ,,,,,,,,
CH3329 ,Các p/pháp phân tích hđ,3.0,CC01,34/45,V,CC01, ,, ,45,Thứ 3 ,2 3,B1-201 ,1 ,,,,,,,,
CH3329 ,Các p/pháp phân tích hđ,3.0,L01,55/80,V,L01, ,, ,80,Thứ 3 ,10 11,H3-107 ,2 ,,,,,,,,
CH3331 ,Cs vậtliệu &bảo vệ ănmòn,3.0,CC01,45/45,V,CC01, ,, ,45,Thứ 4 ,11 12,A4-507 ,1 ,,,,,,,,
CH3331 ,Cs vậtliệu &bảo vệ ănmòn,3.0,L01,37/80,V,L01, ,, ,80,Thứ 4 ,5 6,H6-210 ,2 ,,,,,,,,
CH3335 ,Thực tập ngoài trường,2.0,L01,0/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH3335 ,Thực tập ngoài trường,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3337 ,Tổng hợp hữu cơ hóa dầu,3.0,L01,35/80,V,L01, ,, ,80,Thứ 3 ,8 9,H1-102 ,2 ,,,,,,,,
CH3345 ,Thực tập ngoài trường,3.0,L01,10/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH3345 ,Thực tập ngoài trường,3.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,A01,48/80,V,A01, ,, ,80,Thứ 2 ,2 3,B1-308 ,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,CC01,45/45,V,CC01, ,, ,45,Thứ 2 ,4 5,B4-303 ,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,CC02,44/45,V,CC02, ,, ,45,Thứ 3 ,4 5,C4-501 ,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,CC03,23/45,V,CC03, ,, ,45,Thứ 3 ,2 3,A4-311 ,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,CC04,30/45,V,CC04, ,, ,45,Thứ 5 ,4 5,C4-501 ,1 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,L01,29/80,V,L01, ,, ,80,Thứ 5 ,9 10,H2-404 ,2 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,L02,80/80,V,L02, ,, ,80,Thứ 5 ,4 5,H2-302 ,2 ,,,,,,,,
CH3347 ,Kỹ thuật phản ứng,3.0,L03,80/80,V,L03, ,, ,80,Thứ 5 ,2 3,H6-514 ,2 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,A01,10/60,V,A01, ,, ,60,Thứ 4 ,7 8,A4-507 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,A02,37/60,V,A02, ,, ,60,Thứ 4 ,2 3,B1-211 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,CC01,43/45,V,CC01, ,, ,45,Thứ 6 ,2 3,B4-402 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,CC02,45/45,V,CC02, ,, ,45,Thứ 6 ,2 3,B4-403 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,CC03,37/45,V,CC03, ,, ,45,Thứ 7 ,2 3,A4-311 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,CC04,7/45,V,CC04, ,, ,45,Thứ 7 ,2 3,A4-510 ,1 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,L01,60/60,V,L01, ,, ,60,Thứ 2 ,4 5,H1-312 ,2 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,L02,55/60,V,L02, ,, ,60,Thứ 2 ,10 11,H3-402 ,2 ,,,,,,,,
CH3349 ,Cơ sở tính toán tk tb hh,3.0,L03,60/60,V,L03, ,, ,60,Thứ 5 ,7 8,H1-203 ,2 ,,,,,,,,
CH3355 ,Thực tập ngoài trường,2.0,A01,3/200,V,A01, ,, ,200,,,,1 ,,,,,,,,
CH3355 ,Thực tập ngoài trường,2.0,CC01,125/200,V,CC01, ,, ,200,,,,1 ,,,,,,,,
CH3355 ,Thực tập ngoài trường,2.0,L01,200/200,V,L01, ,, ,200,,,,1 ,,,,,,,,
CH3355 ,Thực tập ngoài trường,2.0,T01,1/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3365 ,Thực tập ngoài trường,2.0,CC01,44/200,V,CC01, ,, ,200,,,,1 ,,,,,,,,
CH3365 ,Thực tập ngoài trường,2.0,L01,46/200,V,L01, ,, ,200,,,,1 ,,,,,,,,
CH3365 ,Thực tập ngoài trường,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3375 ,Thực tập ngoài trường,2.0,L01,45/200,V,L01, ,, ,200,,,,1 ,,,,,,,,
CH3375 ,Thực tập ngoài trường,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH3379 ,T/h p/tích t/phẩm A,2.0,CC01,30/30,V,CC01, ,, ,30,Thứ 3 ,2 3 4 5 6,B2-305 ,1 ,,,,,,,,
CH3379 ,T/h p/tích t/phẩm A,2.0,CC02,10/30,V,CC02, ,, ,30,Thứ 3 ,8 9 10 11 12,B2-305 ,1 ,,,,,,,,
CH3379 ,T/h p/tích t/phẩm A,2.0,L01,16/30,V,L01, ,, ,30,Thứ 6 ,8 9 10 11 12,B2-305 ,1 ,,,,,,,,
CH3379 ,T/h p/tích t/phẩm A,2.0,L02,30/30,V,L02, ,, ,30,Thứ 6 ,2 3 4 5 6,B2-305 ,1 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,A01,80/80,V,A01, ,, ,80,Thứ 5 ,2 3 4,B10-202 ,1 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,CC01,20/40,V,CC01, ,, ,40,Thứ 5 ,10 11 12,A4-508 ,1 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,CC02,31/40,V,CC02, ,, ,40,Thứ 4 ,8 9 10,B4-301 ,1 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,CC03,2/40,V,CC03, ,, ,40,Thứ 4 ,2 3 4,B10-205 ,1 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,L01,55/80,V,L01, ,, ,80,Thứ 2 ,10 11 12,H6-210 ,2 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,L02,72/80,V,L02, ,, ,80,Thứ 2 ,7 8 9,H2-307 ,2 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,L03,18/80,V,L03, ,, ,80,Thứ 6 ,7 8 9,H6-206 ,2 ,,,,,,,,
CH3389 ,P/triển bền vững &cnxlmt,4.0,L04,67/80,V,L04, ,, ,80,Thứ 6 ,4 5 6,H6-112 ,2 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,CC01,15/20,V,CC01, ,, ,20,Thứ 3 ,2 3 4 5 6,TNCNTP ,1 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,CC02,15/20,V,CC02, ,, ,20,Thứ 3 ,7 8 9 10 11,TNCNTP ,1 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,CC03,16/20,V,CC03, ,, ,20,Thứ 2 ,2 3 4 5 6,TNCNTP ,1 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,L01,0/20,V,L01, ,, ,20,Thứ 2 ,8 9 10 11 12,TNCNTP ,1 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,L02,0/20,V,L02, ,, ,20,Thứ 4 ,2 3 4 5 6,TNCNTP ,1 ,,,,,,,,
CH4001 ,Thí nghiệm c/nghệ cbtp,2.0,L03,0/20,V,L03, ,, ,20,Thứ 4 ,7 8 9 10 11,TNCNTP ,1 ,,,,,,,,
CH4007 ,Đồ án thiếtkế kỹ thuậthh,2.0,CC01,3/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH4007 ,Đồ án thiếtkế kỹ thuậthh,2.0,L01,38/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4007 ,Đồ án thiếtkế kỹ thuậthh,2.0,T01,1/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4011 ,Đồ án thiếtkế côngnghệsh,2.0,L01,13/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4011 ,Đồ án thiếtkế côngnghệsh,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,A01,0/500,V,A01,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,A02,0/500,V,A02,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,A03,0/500,V,A03,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,A04,0/500,V,A04,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,A05,0/500,V,A05,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,CC01,2/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,CC02,0/500,V,CC02,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,CC03,0/500,V,CC03,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,CC04,0/500,V,CC04,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,CC05,5/500,V,CC05,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,L01,7/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,L02,6/500,V,L02,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,L03,2/500,V,L03,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,L04,6/500,V,L04,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,L05,2/500,V,L05,,, ,500,,,,1 ,,,,,,,,
CH4053 ,Đồ án chuyên ngành,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4057 ,Đồ án công nghệ sinh học,2.0,L01,1/50,V,L01,,, ,50,,,,1 ,,,,,,,,
CH4057 ,Đồ án công nghệ sinh học,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4065 ,Vận hành hệ thống quy trình công nghệ hóa học,3.0,L01,42/60,V,L01,,, ,60,Thứ 2 ,7 8,H2-305 ,2 ,,,,,,,,
CH4079 ,Hóa học xanh,3.0,CC01,37/40,V,CC01,,, ,40,Thứ 3 ,5 6,A4-311 ,1 ,,,,,,,,
CH4079 ,Hóa học xanh,3.0,L01,25/80,V,L01,,, ,80,Thứ 2 ,11 12,H6-109 ,2 ,,,,,,,,
CH4085 ,Hóa học và công nghệ chất hoạt động bề mặt,3.0,L01,46/60,V,L01,,, ,60,Thứ 2 ,5 6,H3-103 ,2 ,,,,,,,,
CH4095 ,Đồ án chuyên ngành,2.0,L01,1/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4095 ,Đồ án chuyên ngành,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4099 ,Đồ án thiết kế nhàmáy tp,2.0,L01,3/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4099 ,Đồ án thiết kế nhàmáy tp,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4103 ,Đồ án chuyên ngành,2.0,CC01,1/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH4103 ,Đồ án chuyên ngành,2.0,L01,3/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4103 ,Đồ án chuyên ngành,2.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4115 ,Công nghệ sau thu hoạch,3.0,L01,22/60,V,L01, ,, ,60,Thứ 5 ,8 9,H6-211 ,2 ,,,,,,,,
CH4125 ,Độc chất học,3.0,L01,41/60,V,L01,,, ,60,Thứ 2 ,3 4,H6-210 ,2 ,,,,,,,,
CH4313 ,Luận văn tốt nghiệp(cbdk,9.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4313 ,Luận văn tốt nghiệp(cbdk,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4325 ,Đề cương luận văn tn,0.0,L01,7/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4325 ,Đề cương luận văn tn,0.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4327 ,Luận văn tốt nghiệp,9.0,CC01,0/500,V,CC01,Nguyễn Quang Long ,, ,500,,,,1 ,,,,,,,,
CH4327 ,Luận văn tốt nghiệp,9.0,L01,6/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4327 ,Luận văn tốt nghiệp,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4333 ,Luận văn tốt nghiệp(cntp,9.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4333 ,Luận văn tốt nghiệp(cntp,9.0,T01,1/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4337 ,Luận văn tốt nghiệp(cntp,9.0,CC01,6/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH4337 ,Luận văn tốt nghiệp(cntp,9.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4337 ,Luận văn tốt nghiệp(cntp,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4345 ,Đề cương luận văn tn,0.0,L01,10/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4345 ,Đề cương luận văn tn,0.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4347 ,Luận văn tốt nghiệp (csh,9.0,L01,5/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4347 ,Luận văn tốt nghiệp (csh,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4353 ,Luận văn tốt nghiệp(qttb,9.0,CC01,0/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH4353 ,Luận văn tốt nghiệp(qttb,9.0,L01,0/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH4353 ,Luận văn tốt nghiệp(qttb,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,A01,0/500,V,A01, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,A02,7/500,V,A02,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,A03,14/500,V,A03,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,A04,0/500,V,A04,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,A05,2/500,V,A05,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,CC01,2/500,V,CC01, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,CC02,20/500,V,CC02, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,CC03,25/500,V,CC03,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,CC04,9/500,V,CC04,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,CC05,22/500,V,CC05,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,L01,21/500,V,L01, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,L02,40/500,V,L02, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,L03,41/500,V,L03, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,L04,9/500,V,L04, ,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,L05,24/500,V,L05,,, ,500,,,,1 ,,,,,,,,
CH4357 ,Đồ án tốt nghiệp,4.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4363 ,Luận văn tốt nghiệp,9.0,T01,1/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4367 ,Đồ án tốt nghiệp,4.0,CC01,37/80,V,CC01, ,, ,80,,,,1 ,,,,,,,,
CH4367 ,Đồ án tốt nghiệp,4.0,L01,34/80,V,L01, ,, ,80,,,,1 ,,,,,,,,
CH4367 ,Đồ án tốt nghiệp,4.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH4377 ,Đồ án tốt nghiệp,4.0,L01,34/80,V,L01, ,, ,80,,,,1 ,,,,,,,,
CH4377 ,Đồ án tốt nghiệp,4.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH43B3 ,Luận văn tốt nghiệp (csh,9.0,L01,2/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH43B3 ,Luận văn tốt nghiệp (csh,9.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,A01,0/500,V,A01,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,A02,0/500,V,A02,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,A03,0/500,V,A03,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,A04,0/500,V,A04,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,A05,0/500,V,A05,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,CC01,0/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,CC02,0/500,V,CC02,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,CC03,0/500,V,CC03,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,CC04,0/500,V,CC04,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,CC05,0/500,V,CC05,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,L01,0/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,L02,0/500,V,L02,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,L03,0/500,V,L03,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,L04,0/500,V,L04,,, ,500,,,,1 ,,,,,,,,
CH5001 ,Đề cương lv ks/ths kthh,0.0,L05,0/500,V,L05,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,A01,0/500,V,A01,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,A02,0/500,V,A02,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,A03,0/500,V,A03,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,A04,0/500,V,A04,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,A05,0/500,V,A05,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,CC01,0/500,V,CC01,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,CC02,0/500,V,CC02,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,CC03,0/500,V,CC03,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,CC04,0/500,V,CC04,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,CC05,0/500,V,CC05,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,L01,0/500,V,L01,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,L02,0/500,V,L02,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,L03,0/500,V,L03,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,L04,0/500,V,L04,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,L05,0/500,V,L05,,, ,500,,,,1 ,,,,,,,,
CH5003 ,Luận văn ks/thạc sĩ kthh,12.0,T01,0/500,V,T01,,, ,500,,,,1 ,,,,,,,,
CH5015 ,Thiết kế P&ID trong cn,3.0,A01,63/70,V,A01,,, ,70,Thứ 2 ,9 10,B8-303 ,1 ,,,,,,,,
CH5017 ,Kỹthuật xúc tác trong cn,3.0,A01,84/100,V,A01,,, ,100,Thứ 3 ,4 5,B1-208 ,1 ,,,,,,,,
CH5017 ,Kỹthuật xúc tác trong cn,3.0,A02,31/100,V,A02,,, ,100,Thứ 4 ,4 5,B6-306 ,1 ,,,,,,,,
CH5017 ,Kỹthuật xúc tác trong cn,3.0,L01,0/100,V,L01,,, ,100,Thứ 2 ,7 8,H6-305 ,2 ,,,,,,,,
CH5023 ,Sinh hóa dược,3.0,A01,17/70,V,A01,,, ,70,Thứ 4 ,7 8,B4-402 ,1 ,,,,,,,,
CH5035 ,Sản xuất sạch hơn trong công nghiệp,3.0,A01,5/70,V,A01,,, ,70,Thứ 4 ,9 10,B4-302 ,1 ,,,,,,,,
CH5041 ,Khoa học và thực tiễn ứng dụng của các hệ cấu trúc nano,3.0,A01,25/70,V,A01,,, ,70,Thứ 4 ,11 12,B4-301 ,1 ,,,,,,,,
CH5043 ,Độc chất học và ứng dụng trong công nghiệp,3.0,A01,41/70,V,A01,,, ,70,Thứ 5 ,7 8,B4-302 ,1 ,,,,,,,,
CH5049 ,Hóa học xanh trong công nghệ hóa học,3.0,A01,28/70,V,A01,,, ,70,Thứ 5 ,9 10,B6-304 ,1 ,,,,,,,,
CH5051 ,Tối ưu hóa và vận hành các quy trình công nghệ hóa học,3.0,A01,29/70,V,A01,,, ,70,Thứ 5 ,11 12,B6-304 ,1 ,,,,,,,,
CH5065 ,Các công nghệ tổng hợp hữu cơ hóa dầu,3.0,A01,19/70,V,A01,,, ,70,Thứ 5 ,4 5,B4-402 ,1 ,,,,,,,,
CH5147 ,Cơ sở tổng hợp hữu cơ và hóa dược,3.0,A01,30/60,V,A01,,, ,60,Thứ 4 ,7 8,B4-403 ,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,A01,39/200,V,A01,,, ,200,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,A02,5/100,V,A02,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,A03,13/100,V,A03,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,A04,0/100,V,A04,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,A05,3/100,V,A05,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,CC01,1/100,V,CC01,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,CC02,1/100,V,CC02,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,CC03,7/100,V,CC03,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,CC04,1/100,V,CC04,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,CC05,3/100,V,CC05,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,L01,1/100,V,L01,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,L02,12/100,V,L02,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,L03,14/100,V,L03,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,L04,1/100,V,L04,,, ,100,,,,1 ,,,,,,,,
CH5155 ,Thực tập ch/ngành kthh,3.0,L05,4/100,V,L05,,, ,100,,,,1 ,,,,,,,,
